time_dn,aircraft_velocity_e_mps,aircraft_velocity_u_mps,aircraft_velocity_n_mps,aircraft_elevation_trim,aircraft_aileron_trim,aircraft_latitude_deg,aircraft_longitude_deg,aircraft_elevation_m,aircraft_agl_altitude_m,aircraft_pitch_deg,aircraft_roll_deg,aircraft_indicated_airspeed_kias,aircraft_groundspeed_mps,aircraft_climb_rate_mps,aircraft_yaw_deg,aircraft_ils_deflection_gs,aircraft_ils_deflection_h,aircraft_landing_gear
738534.42379591893404722214,54.8781509399414,-3.78718090057373,5.20037984848022,0.014766713604331,0.0173579603433609,42.4850158691406,-71.4509506225586,704.634704589844,627.252136230469,-3.3800687789917,-1.36648678779602,111.933212280273,55.2539443969727,-3.87478947639465,-2.97859025001526,-0.235352024435997,-0.230014726519585,70
738534.42379775515291839838,54.8883628845215,-4.146897315979,5.13411331176758,0.014766713604331,0.0173579603433609,42.4850082397461,-71.4508438110352,703.945556640625,626.8408203125,-2.68422269821167,-0.969099104404449,111.734832763672,55.2837066650391,-3.92096090316772,-1.40281581878662,-0.238326594233513,-0.22950254380703,70
738534.42379983770661056042,54.8831558227539,-4.01422071456909,5.04679250717163,0.014766713604331,0.0173579603433609,42.4850006103516,-71.4507217407227,703.146118164062,626.560180664062,-2.21612977981567,-0.587023019790649,111.446174621582,55.2607002258301,-3.99143767356873,0.377469003200531,-0.24215392768383,-0.228875681757927,70
738534.42380193364806473255,54.8949966430664,-3.95944857597351,5.04868650436401,0.014766713604331,0.0173579603433609,42.484992980957,-71.4505996704102,702.363708496094,626.435852050781,-3.26530814170837,-0.160068139433861,111.270278930664,55.2686805725098,-4.05838346481323,-0.744648098945618,-0.246141418814659,-0.228186875581741,70
738534.42380410118494182825,54.9295387268066,-4.08913040161133,5.08689165115356,0.014766713604331,0.0173579603433609,42.4849853515625,-71.4504776000977,701.579833984375,626.304077148438,-3.45782613754272,0.303278625011444,111.208610534668,55.3159255981445,-4.11268949508667,-2.17830991744995,-0.250092446804047,-0.227453321218491,70
738534.42380600445903837681,54.9634323120117,-4.20022344589233,5.07396602630615,0.014766713604331,0.0173579603433609,42.484977722168,-71.4503631591797,700.828247070312,626.158813476562,-3.00807476043701,0.692850708961487,111.118309020996,55.3567161560059,-4.16315221786499,-1.28459346294403,-0.253921538591385,-0.226732447743416,70
738534.42380780808161944151,54.993480682373,-4.2088565826416,5.01924610137939,0.014766713604331,0.0173579603433609,42.4849700927734,-71.4502563476562,700.124694824219,626.017150878906,-3.27565503120422,0.645660817623138,110.937309265137,55.3822174072266,-4.2134051322937,0.913166582584381,-0.257656753063202,-0.226043283939362,70
738534.42380984104238450527,55.0385932922363,-4.28777265548706,4.97127151489258,0.014766713604331,0.0173579603433609,42.4849624633789,-71.4501419067383,699.299987792969,625.843994140625,-4.03011655807495,-0.0178808253258467,110.67064666748,55.4287414550781,-4.27195310592651,2.21940422058105,-0.262152433395386,-0.225206658244133,70
738534.42381191428285092115,55.0980567932129,-4.3195424079895,4.90882158279419,0.014766713604331,0.0173579603433609,42.4849548339844,-71.4500198364258,698.487365722656,625.664916992188,-4.61071014404297,-1.43428885936737,110.481903076172,55.4846878051758,-4.3297700881958,3.02748513221741,-0.266701221466064,-0.224360793828964,70
738534.42381371173541992903,55.1577186584473,-4.31742095947266,4.85276412963867,0.014766713604331,0.0173579603433609,42.4849510192871,-71.4499130249023,697.761901855469,625.503845214844,-4.84043264389038,-2.22171807289124,110.462379455566,55.5388450622559,-4.37992668151855,2.75565338134766,-0.270865619182587,-0.223579987883568,70
738534.42381575074978172779,55.219554901123,-4.26448059082031,4.80093908309937,0.014766713604331,0.0173579603433609,42.4849433898926,-71.4497985839844,696.95556640625,625.329223632812,-4.62268877029419,-2.60812664031982,110.662055969238,55.5916709899902,-4.42976713180542,1.6791580915451,-0.275576204061508,-0.222680076956749,70
738534.42381779686547815800,55.2619018554688,-4.19615745544434,4.77142524719238,0.014766713604331,0.0173579603433609,42.484935760498,-71.4496765136719,696.150512695312,625.164489746094,-4.01809549331665,-2.58675503730774,111.101455688477,55.6259994506836,-4.46761655807495,-0.0614245012402534,-0.28029665350914,-0.221737682819366,70
738534.42381983995437622070,55.2805061340332,-4.14471769332886,4.74886751174927,0.014766713604331,0.0173579603433609,42.4849281311035,-71.4495620727539,695.353820800781,625.009033203125,-3.12594389915466,-2.2912962436676,111.71076965332,55.6386985778809,-4.49012517929077,-1.48468005657196,-0.284905612468719,-0.220759570598602,70
738534.42382189119234681129,55.3102073669434,-3.8874180316925,4.64352703094482,0.014766713604331,0.0173579603433609,42.484920501709,-71.4494400024414,694.588012695312,624.880554199219,-2.99995064735413,-2.14755272865295,112.330863952637,55.6407508850098,-4.4954891204834,-0.0699186250567436,-0.289314210414886,-0.219757348299026,70
738534.42382374720182269812,55.3553924560547,-3.82132482528687,4.51047086715698,0.014766713604331,0.0173579603433609,42.4849166870117,-71.449333190918,693.920654296875,624.7939453125,-3.69751214981079,-2.59632778167725,112.740478515625,55.6701545715332,-4.47567892074585,2.12788534164429,-0.292990505695343,-0.21880815923214,70
738534.42382580065168440342,55.3834800720215,-3.96903538703918,4.42538118362427,0.014766713604331,0.0173579603433609,42.4849090576172,-71.4492111206055,693.177185058594,624.685302734375,-3.24729633331299,-3.34441423416138,112.970909118652,55.701587677002,-4.43784236907959,2.1197726726532,-0.29674881696701,-0.217744633555412,70
738534.42382783361244946718,55.3792610168457,-3.93713474273682,4.38311767578125,0.014766713604331,0.0173579603433609,42.4849014282227,-71.4490966796875,692.422546386719,624.562927246094,-2.46769428253174,-3.86165523529053,113.091949462891,55.6917877197266,-4.40472269058228,-0.0495077446103096,-0.300522029399872,-0.216639712452888,70
738534.42382967448793351650,55.3807182312012,-3.77230191230774,4.30155992507935,0.014766713604331,0.0173579603433609,42.4848976135254,-71.4489898681641,691.76123046875,624.472351074219,-2.79903292655945,-4.19766139984131,113.229606628418,55.675464630127,-4.37654733657837,-1.02160227298737,-0.303899765014648,-0.215601101517677,70
738534.42383155028801411390,55.4042358398438,-3.78306794166565,4.16276359558105,0.014766713604331,0.0173579603433609,42.4848899841309,-71.4488754272461,691.103698730469,624.394775390625,-3.27834534645081,-4.78326320648193,113.416954040527,55.6890449523926,-4.34008550643921,-0.129875794053078,-0.307148218154907,-0.214512377977371,70
