group_run,sub_id,run_id,MAE_glideslope_error_deg,RMSE_glideslope_error_deg,R2_glideslope_error_deg,MAE_localizer_error_deg,RMSE_localizer_error_deg,R2_localizer_error_deg,MAE_airspeed_error_kts,RMSE_airspeed_error_kts,R2_airspeed_error_kts,MAE_total_error,RMSE_total_error,R2_total_error
18_3,18,3,0.015723121067543575,0.02159643851342964,0.9269648510983695,0.014710816712639206,0.021964786715999565,0.9377350607949907,0.009694720161196784,0.012646481082380047,0.8710667564875401,0.020777540087998415,0.02601648903574907,0.8433501254039378
18_4,18,4,0.10632066625870952,0.12931582736155264,0.8408860605037377,0.03352104209301772,0.04110651318652562,0.9810646897210171,0.13479233609652602,0.17011451185836984,0.7924025712096616,0.14861225104793183,0.18482801694440879,0.7728718473958851
18_5,18,5,0.01470540265601682,0.020369352998601625,0.9460027637017774,0.025333581192387853,0.039569534277737475,0.9451340219837379,0.015440789230430078,0.02079806509702281,0.4947116970274673,0.03702054863118363,0.04487149680691454,0.9047621193284135
18_6,18,6,0.10830128908229118,0.14128124875420134,0.7890668690159441,0.041402644495103676,0.0705611329705674,0.9654850294070717,0.13286563201155327,0.16863431996992725,0.29267074688540695,0.17829813702914368,0.21789911202214046,0.7039973139674622
18_7,18,7,0.026136036862813114,0.03202222291682679,0.8692217457768784,0.013990338801445469,0.02063172556035946,0.8929003906150332,0.011820544283432615,0.01547683882943238,0.8543281575981545,0.03350422712428007,0.03926689969142579,0.8895357895256861
18_8,18,8,0.011008486126558628,0.012814879515428848,0.981122700874998,0.014821658900852226,0.02260610826949458,0.9496105930615273,0.008379017309141482,0.012156147075442943,0.7744209443307137,0.01963284337273835,0.02543612513851534,0.9164788872533336
18_9,18,9,0.09848905999802667,0.13756054277629334,0.897342344316408,0.08400960130289459,0.11754819457079906,0.9550701900180839,0.12609933610343363,0.15804718977741836,0.7891154758959579,0.14255642142558062,0.18266271032746698,0.8012664933060332
19_1,19,1,0.06754706509419954,0.08297688346885027,0.9176107709559498,0.026740978236523785,0.0322344808327012,0.9882845937669267,0.03246267103457002,0.04358956331402983,0.9654420674210258,0.07156888667163995,0.09286944360081406,0.9077383325460016
19_10,19,10,0.03374077548372924,0.04901687982187898,0.8974284530963915,0.015321136483223566,0.020229492347300662,0.9436314012267648,0.017088946959953635,0.022318491743323374,0.958686967709841,0.03893592293915968,0.054169997367084624,0.9275440843215109
19_11,19,11,0.04401649949775532,0.054193608756073756,0.8859200485113391,0.018551249922484934,0.02208144243143632,0.9820275382019968,0.028578765363941636,0.03597373922411505,0.8591496850287794,0.05835711950541744,0.07172933154718196,0.9207336770331417
19_12,19,12,0.08744372989689324,0.10006437267528125,0.9523124634142863,0.021222445820167503,0.02663119530477137,0.9290829075451971,0.03962489273322356,0.04748148302879574,0.9798136315846606,0.09056776465327883,0.11191809827844097,0.8680146751987599
19_2,19,2,0.11352242336361212,0.15860110938954725,0.0,0.44541257520556593,0.905401149395629,0.6674266407976233,0.14252596259620015,0.17013956087222853,0.9564460992766737,0.22554540539201542,0.46832913195231823,0.7399541117538555
19_3,19,3,0.07681273021352109,0.09565966290856516,0.8823263633091607,0.027258027303683985,0.03445582209172541,0.9400700007676337,0.04322974413870075,0.0518934585621631,0.9467979597673751,0.09145763186810087,0.11967058462323472,0.939227601683556
19_4,19,4,0.4250687463004896,0.5010576438706021,0.20920141899961053,0.280556739059457,0.34970093675228237,0.8524280605841036,0.3175785805613975,0.40288595678271055,-0.4207462485844631,0.27361039578077656,0.3400951773171029,0.8272649353110352
